"","wavelength","mean_deciduous_reflectance","sitka_mean_reflectance","pasture_mean_reflectance","moss_mean_reflectance","rho_mean_reflectance","grass_mean_reflectance","br_mean_reflectance","ash_mean_reflectance","alder_mean_reflectance","birch_mean_reflectance","beech_mean_reflectance","haz_mean_reflectance","hc_mean_reflectance","lime_mean_reflectance","rowan_mean_reflectance","syc_mean_reflectance"
"139",139000,494.797407407407,570.114285714286,766.589,564.001538461538,521.346666666667,643.630833333333,677.444444444444,730.91,452.948333333333,501.97,386.633333333333,444.855,432.28,381.89,686.37,435.32
"140",140000,494.366759259259,565.971428571429,761.651,561.333076923077,519.662222222222,640.6975,674.731666666667,730.38,452.521666666667,501.154166666667,386.42,444.395,431.9,381.51,686.14,434.88
"141",141000,493.916018518519,561.707142857143,756.645,558.53,517.907222222222,637.663888888889,671.917222222222,729.95,452.073333333333,500.325833333333,386.17,443.92,431.59,381.05,685.8,434.365
"142",142000,493.461296296296,557.471428571429,751.658,555.752307692308,516.120555555556,634.653888888889,669.088333333333,729.42,451.625,499.473333333333,385.933333333333,443.45,431.18,380.65,685.51,433.91
"143",143000,492.99712962963,553.135714285714,746.591,552.821538461538,514.255555555556,631.554722222222,666.143888888889,728.93,451.183333333333,498.545833333333,385.69,443.01,430.67,380.23,685.25,433.465
"144",144000,492.531481481481,548.877142857143,741.656,549.99,512.421666666667,628.558055555556,663.284444444444,728.37,450.748333333333,497.67,385.48,442.495,430.24,379.84,684.94,433
"145",145000,492.059907407407,544.598571428572,736.678,547.196923076923,510.552222222222,625.571666666667,660.411666666667,727.71,450.326666666667,496.8025,385.29,441.945,429.82,379.55,684.55,432.545
"146",146000,491.5825,540.414285714286,731.862,544.442307692308,508.700555555556,622.642222222222,657.575555555556,727.01,449.875,495.939166666667,385.083333333333,441.415,429.32,379.23,684.26,432.11
"147",147000,491.128518518519,536.295714285714,727.306,541.727692307692,506.88,619.793888888889,654.786666666667,726.46,449.368333333333,495.076666666667,384.906666666667,440.86,428.94,378.79,684.02,431.735
"148",148000,490.677777777778,532.31,722.969,539.124615384615,505.135,617.093611111111,652.092222222222,725.95,448.91,494.221666666667,384.743333333333,440.315,428.57,378.36,683.72,431.31
"149",149000,490.226944444444,528.532857142857,718.839,536.63,503.441111111111,614.519444444444,649.499444444444,725.32,448.48,493.379166666667,384.543333333333,439.835,428.16,378.03,683.4,430.895
"150",150000,489.780833333333,524.89,714.886,534.213076923077,501.774444444444,612.023333333333,646.940555555556,724.7,448.031666666667,492.500833333333,384.3,439.42,427.7,377.7,683.13,430.545
"151",151000,489.347407407407,521.451428571429,711.281,531.95,500.218333333333,609.724166666667,644.558888888889,724.06,447.631666666667,491.721666666667,384.093333333333,438.985,427.31,377.42,682.8,430.105
"152",152000,488.902037037037,518.18,707.855,529.775384615385,498.723888888889,607.562777777778,642.293888888889,723.31,447.298333333333,490.978333333333,383.876666666667,438.58,426.91,377.27,682.37,429.525
"153",153000,488.499444444444,515.121428571429,704.794,527.784615384615,497.341111111111,605.576111111111,640.172777777778,722.66,446.951666666667,490.29,383.693333333333,438.155,426.58,377.01,682.01,429.145
"154",154000,488.126851851852,512.227142857143,702.156,525.936153846154,496.049444444444,603.730833333333,638.16,722.1,446.578333333333,489.68,383.533333333333,437.695,426.35,376.69,681.69,428.825
"155",155000,487.767592592593,509.568571428571,699.599,524.246923076923,494.848333333333,602.070277777778,636.319444444444,721.49,446.273333333333,489.066666666667,383.373333333333,437.33,426.06,376.41,681.38,428.525
"156",156000,487.41537037037,507.14,697.199,522.725384615385,493.734444444444,600.593888888889,634.625555555556,720.8,446.048333333333,488.46,383.19,436.985,425.75,376.09,681.05,428.365
"157",157000,487.111666666667,504.887142857143,695.119,521.32,492.723333333333,599.248611111111,633.066111111111,720.24,445.785,487.928333333333,383.066666666667,436.695,425.53,375.85,680.79,428.12
"158",158000,486.848518518519,502.841428571429,693.273,520.046153846154,491.793888888889,598.070277777778,631.659444444444,719.77,445.53,487.423333333333,382.993333333333,436.51,425.3,375.68,680.59,427.84
"159",159000,486.585740740741,500.952857142857,691.635,518.916153846154,490.971111111111,597.015,630.372222222222,719.23,445.305,486.976666666667,382.88,436.28,425.14,375.49,680.37,427.6
"160",160000,486.350092592593,499.258571428571,690.364,517.942307692308,490.281111111111,596.118333333333,629.235,718.72,445.07,486.590833333333,382.76,436.045,425.14,375.3,680.17,427.355
"161",161000,486.124351851852,497.704285714286,689.137,517.053846153846,489.627777777778,595.300555555556,628.187222222222,718.21,444.87,486.2475,382.666666666667,435.825,425.01,375.17,679.97,427.15
"162",162000,485.892962962963,496.358571428571,688.025,516.336153846154,489.069444444444,594.608333333333,627.278333333333,717.57,444.711666666667,485.98,382.55,435.58,424.78,375.1,679.79,426.975
"163",163000,485.676944444444,495.091428571429,687.069,515.652307692308,488.546666666667,593.995833333333,626.435555555556,717.07,444.555,485.6975,382.44,435.38,424.62,374.96,679.54,426.83
"164",164000,485.481296296296,493.942857142857,686.254,515.035384615385,488.07,593.469444444445,625.670555555556,716.65,444.41,485.43,382.346666666667,435.22,424.47,374.82,679.27,426.715
"165",165000,485.299444444444,492.934285714286,685.586,514.476923076923,487.630555555556,593.031111111111,624.992222222222,716.34,444.265,485.201666666667,382.283333333333,435.09,424.27,374.68,678.93,426.635
"166",166000,485.144259259259,491.985714285714,684.971,514.011538461539,487.263333333333,592.646388888889,624.384444444444,715.94,444.15,484.981666666667,382.216666666667,434.96,424.15,374.6,678.75,426.55
"167",167000,485.00037037037,491.138571428571,684.496,513.628461538462,486.975555555556,592.364166666667,623.868333333333,715.56,444.06,484.748333333333,382.14,434.845,424.14,374.47,678.54,426.5
"168",168000,484.879537037037,490.341428571429,684.047,513.279230769231,486.671666666667,592.087222222222,623.378888888889,715.21,443.966666666667,484.565833333333,382.093333333333,434.74,424.06,374.41,678.44,426.43
"169",169000,484.801481481482,489.651428571429,683.659,513.034615384615,486.408888888889,591.861666666667,622.972777777778,714.85,443.905,484.431666666667,382.076666666667,434.625,423.96,374.46,678.54,426.365
"170",170000,484.705462962963,488.962857142857,683.321,512.76,486.158333333333,591.6625,622.566666666667,714.51,443.808333333333,484.294166666667,382.056666666667,434.545,423.9,374.44,678.5,426.295
"171",171000,484.622777777778,488.341428571429,683.12,512.507692307692,485.912777777778,591.506111111111,622.191666666667,714.24,443.693333333333,484.183333333333,382.043333333333,434.52,423.87,374.41,678.44,426.205
"172",172000,484.526574074074,487.707142857143,682.812,512.27,485.695555555556,591.363611111111,621.843333333333,713.93,443.586666666667,484.065833333333,382.006666666667,434.435,423.8,374.36,678.39,426.165
"173",173000,484.419166666667,487.081428571429,682.479,512.065384615385,485.547222222222,591.276111111111,621.548888888889,713.53,443.445,483.9725,381.96,434.33,423.71,374.29,678.35,426.185
"174",174000,484.321666666667,486.485714285714,682.184,511.842307692308,485.352222222222,591.159166666667,621.227777777778,713.22,443.351666666667,483.858333333333,381.92,434.245,423.66,374.23,678.27,426.14
"175",175000,484.22787037037,485.948571428571,681.869,511.616923076923,485.146111111111,591.041944444444,620.923888888889,712.99,443.29,483.7275,381.853333333333,434.12,423.63,374.15,678.21,426.08
"176",176000,484.130277777778,485.354285714286,681.574,511.410769230769,484.95,590.934166666667,620.618333333333,712.7,443.225,483.6125,381.81,434.05,423.56,374.07,678.11,426.035
"177",177000,484.045555555556,484.757142857143,681.36,511.225384615385,484.743888888889,590.823333333333,620.302222222222,712.44,443.188333333333,483.495,381.796666666667,434.07,423.5,374,677.95,425.97
"178",178000,483.952314814815,484.164285714286,681.089,511.022307692308,484.546111111111,590.713611111111,619.997222222222,712.15,443.125,483.384166666667,381.766666666667,434.02,423.45,373.93,677.85,425.895
"179",179000,483.841759259259,483.544285714286,680.751,510.839230769231,484.375,590.628333333333,619.719444444444,711.77,443.04,483.289166666667,381.706666666667,433.95,423.37,373.81,677.8,425.84
"180",180000,483.749259259259,482.927142857143,680.469,510.637692307692,484.182777777778,590.52,619.423888888889,711.47,442.961666666667,483.191666666667,381.68,433.87,423.32,373.76,677.71,425.78
"181",181000,483.663611111111,482.314285714286,680.198,510.425384615385,483.980555555556,590.397222222222,619.120555555556,711.2,442.878333333333,483.0975,381.666666666667,433.765,423.29,373.74,677.62,425.715
"182",182000,483.590462962963,481.73,679.944,510.193076923077,483.767222222222,590.25,618.81,710.98,442.775,483.0175,381.656666666667,433.615,423.35,373.78,677.53,425.61
"183",183000,483.503240740741,481.114285714286,679.665,509.954615384615,483.569444444444,590.140833333333,618.508333333333,710.7,442.725,482.9025,381.646666666667,433.5,423.3,373.73,677.48,425.545
"184",184000,483.423425925926,480.472857142857,679.406,509.704615384615,483.363888888889,590.031111111111,618.18,710.43,442.71,482.774166666667,381.676666666667,433.38,423.23,373.69,677.43,425.49
"185",185000,483.338611111111,479.87,679.127,509.477692307692,483.168888888889,589.934444444444,617.911666666667,710.17,442.658333333333,482.6625,381.646666666667,433.315,423.13,373.64,677.39,425.435
"186",186000,483.230555555556,479.268571428571,678.779,509.236923076923,482.978888888889,589.863611111111,617.67,709.86,442.626666666667,482.528333333333,381.57,433.285,422.92,373.54,677.38,425.365
"187",187000,483.161296296296,478.704285714286,678.523,509.027692307692,482.8,589.7925,617.434444444444,709.62,442.561666666667,482.428333333333,381.556666666667,433.22,422.86,373.48,677.39,425.335
"188",188000,483.110648148148,478.151428571429,678.314,508.842307692308,482.616111111111,589.704722222222,617.208888888889,709.41,442.44,482.349166666667,381.556666666667,433.195,422.85,373.46,677.38,425.355
"189",189000,483.064351851852,477.648571428571,678.1,508.669230769231,482.453888888889,589.658888888889,617.018333333333,709.24,442.371666666667,482.2675,381.54,433.145,422.83,373.43,677.43,425.325
"190",190000,483.037222222222,477.158571428571,677.891,508.488461538461,482.310555555556,589.629722222222,616.825555555556,709.09,442.308333333333,482.178333333333,381.553333333333,433.065,422.88,373.41,677.56,425.29
"191",191000,483.005462962963,476.738571428571,677.742,508.356153846154,482.171666666667,589.623333333333,616.689444444444,708.97,442.265,482.115833333333,381.543333333333,433.02,422.86,373.37,677.66,425.245
"192",192000,482.972685185185,476.361428571429,677.613,508.25,482.033888888889,589.633333333333,616.600555555556,708.91,442.265,482.0725,381.476666666667,433.015,422.78,373.33,677.76,425.145
"193",193000,482.954722222222,476.027142857143,677.523,508.17,481.921111111111,589.671944444445,616.531111111111,708.86,442.236666666667,482.030833333333,381.45,432.98,422.74,373.29,677.9,425.105
"194",194000,482.949166666667,475.727142857143,677.477,508.137692307692,481.815555555556,589.714444444444,616.466666666667,708.85,442.205,481.994166666667,381.433333333333,432.93,422.72,373.21,678.08,425.12
"195",195000,482.941574074074,475.494285714286,677.475,508.11,481.739444444444,589.808055555556,616.461666666667,708.84,442.18,481.9725,381.426666666667,432.895,422.69,373.15,678.23,425.09
"196",196000,482.938240740741,475.311428571429,677.495,508.088461538462,481.69,589.936666666667,616.502222222222,708.85,442.136666666667,481.9475,381.45,432.835,422.65,373.13,678.4,425.045
"197",197000,482.948333333333,475.171428571429,677.551,508.096923076923,481.657222222222,590.089166666667,616.561111111111,708.86,442.118333333333,481.941666666667,381.46,432.81,422.63,373.11,678.58,425.025
"198",198000,482.953888888889,475.078571428571,677.641,508.1,481.645,590.270277777778,616.651111111111,708.84,442.103333333333,481.968333333333,381.483333333333,432.805,422.62,373.07,678.72,424.975
"199",199000,482.970648148148,475.014285714286,677.763,508.157692307692,481.64,590.487777777778,616.783333333333,708.85,442.106666666667,481.985833333333,381.473333333333,432.815,422.61,373.05,678.91,424.935
"200",2e+05,483.009907407407,475.011428571429,677.933,508.263076923077,481.662222222222,590.723055555556,616.926666666667,708.92,442.121666666667,482.014166666667,381.463333333333,432.815,422.61,373.05,679.16,424.935
"201",201000,483.060648148148,475.024285714286,678.13,508.414615384615,481.697777777778,590.981666666667,617.071666666667,709.01,442.155,482.039166666667,381.406666666667,432.83,422.62,373.04,679.47,424.975
"202",202000,483.116666666667,475.127142857143,678.359,508.57,481.76,591.261944444444,617.271666666667,709.14,442.161666666667,482.095,381.413333333333,432.84,422.6,373.04,679.75,425.01
"203",203000,483.187962962963,475.304285714286,678.651,508.769230769231,481.85,591.578333333333,617.521111111111,709.35,442.166666666667,482.163333333333,381.436666666667,432.84,422.56,373.05,680.07,425.055
"204",204000,483.259166666667,475.498571428571,678.921,508.970769230769,481.947222222222,591.893611111111,617.765555555556,709.49,442.19,482.240833333333,381.446666666667,432.875,422.54,373.08,680.39,425.08
"205",205000,483.330648148148,475.732857142857,679.161,509.179230769231,482.07,592.211111111111,618.041666666667,709.63,442.193333333333,482.335833333333,381.476666666667,432.935,422.49,373.11,680.7,425.105
"206",206000,483.410555555556,476.015714285714,679.489,509.405384615385,482.193333333333,592.568611111111,618.321111111111,709.79,442.235,482.43,381.49,432.975,422.51,373.13,681.01,425.125
"207",207000,483.488148148148,476.342857142857,679.872,509.641538461538,482.310555555556,592.944722222222,618.594444444444,709.91,442.325,482.521666666667,381.466666666667,433.035,422.58,373.15,681.27,425.135
"208",208000,483.581759259259,476.701428571429,680.237,509.914615384615,482.467777777778,593.341111111111,618.904444444444,710.11,442.381666666667,482.624166666667,381.48,433.075,422.58,373.18,681.65,425.155
"209",209000,483.693425925926,477.105714285714,680.657,510.214615384615,482.645555555556,593.774166666667,619.252222222222,710.39,442.445,482.735833333333,381.51,433.1,422.57,373.22,682.08,425.19
"210",210000,483.80287037037,477.545714285714,681.064,510.515384615385,482.839444444444,594.206111111111,619.595,710.63,442.493333333333,482.855833333333,381.546666666667,433.145,422.59,373.26,682.48,425.225
"211",211000,483.909074074074,477.998571428571,681.42,510.847692307692,483.065555555556,594.644166666667,619.950555555556,710.86,442.508333333333,482.971666666667,381.596666666667,433.17,422.55,373.34,682.91,425.275
"212",212000,484.034074074074,478.525714285714,681.847,511.18,483.296666666667,595.099444444444,620.322222222222,711.14,442.548333333333,483.111666666667,381.626666666667,433.225,422.58,373.37,683.38,425.325
"213",213000,484.160740740741,479.128571428571,682.34,511.485384615385,483.538888888889,595.560555555556,620.700555555556,711.42,442.593333333333,483.271666666667,381.646666666667,433.305,422.69,373.33,683.8,425.39
"214",214000,484.293611111111,479.748571428571,682.809,511.834615384615,483.795,596.043611111111,621.102222222222,711.7,442.646666666667,483.429166666667,381.676666666667,433.385,422.75,373.34,684.27,425.445
"215",215000,484.439074074074,480.4,683.296,512.21,484.080555555556,596.561111111111,621.528888888889,711.98,442.698333333333,483.596666666667,381.716666666667,433.48,422.8,373.35,684.82,425.51
"216",216000,484.585925925926,481.105714285714,683.778,512.613076923077,484.358888888889,597.057222222222,621.97,712.28,442.78,483.765,381.723333333333,433.57,422.86,373.35,685.4,425.545
"217",217000,484.736481481481,481.828571428571,684.26,513.044615384615,484.618333333333,597.563888888889,622.406666666667,712.65,442.871666666667,483.931666666667,381.73,433.66,422.85,373.38,685.96,425.595
"218",218000,484.891111111111,482.558571428571,684.788,513.484615384615,484.910555555556,598.104444444444,622.873333333333,712.98,442.936666666667,484.106666666667,381.766666666667,433.735,422.84,373.44,686.54,425.675
"219",219000,485.051666666667,483.328571428571,685.32,513.919230769231,485.206111111111,598.644444444444,623.342777777778,713.37,443.005,484.3,381.79,433.815,422.87,373.47,687.11,425.735
"220",220000,485.220277777778,484.144285714286,685.884,514.366153846154,485.497777777778,599.188055555556,623.826111111111,713.89,443.078333333333,484.515833333333,381.793333333333,433.885,422.89,373.49,687.66,425.78
"221",221000,485.390833333333,484.957142857143,686.449,514.804615384615,485.812222222222,599.756666666667,624.301111111111,714.3,443.145,484.715833333333,381.826666666667,433.97,422.94,373.52,688.25,425.85
"222",222000,485.568425925926,485.792857142857,687.018,515.228461538462,486.158333333333,600.349444444445,624.784444444444,714.68,443.191666666667,484.9225,381.896666666667,434.06,423.05,373.55,688.86,425.905
