wavelength,mean_deciduous_reflectance,sitka_mean_reflectance,pasture_mean_reflectance,moss_mean_reflectance,rho_mean_reflectance,grass_mean_reflectance,br_mean_reflectance,ash_mean_reflectance,alder_mean_reflectance,birch_mean_reflectance,beech_mean_reflectance,haz_mean_reflectance,hc_mean_reflectance,lime_mean_reflectance,rowan_mean_reflectance,syc_mean_reflectance
1581,0.283843704,0.088001714,0.225948,0.163144308,0.137818333,0.243814444,0.208653333,0.3985,0.264201667,0.21823,0.285606667,0.244625,0.26021,0.2272,0.4,0.25602
1582,0.283545556,0.087809286,0.225755,0.162846846,0.137583889,0.243418889,0.2084,0.39799,0.263905,0.217881667,0.285583333,0.24458,0.26034,0.22689,0.39913,0.25561
1583,0.283126667,0.087507571,0.225334,0.162618154,0.13733,0.242916111,0.207945556,0.39725,0.263686667,0.217616667,0.285256667,0.24376,0.26044,0.22653,0.3983,0.2553
1584,0.282674444,0.087200143,0.224982,0.162343923,0.137015556,0.242402778,0.207559444,0.39645,0.263368333,0.217281667,0.28492,0.24323,0.26019,0.22621,0.39744,0.25498
1585,0.282220185,0.086843571,0.224631,0.161963,0.136653333,0.241757222,0.207161667,0.39531,0.262751667,0.21692,0.28463,0.24301,0.25972,0.22594,0.39681,0.25489
1586,0.281660093,0.086532143,0.22429,0.161661538,0.136293889,0.241175278,0.206744444,0.39423,0.262311667,0.2165375,0.284206667,0.24256,0.25928,0.22555,0.39563,0.254635
1587,0.280950556,0.086222,0.223965,0.161409692,0.135873333,0.240598056,0.206282222,0.3931,0.261875,0.216158333,0.283566667,0.241755,0.25848,0.22526,0.39397,0.25439
1588,0.280354444,0.085888857,0.223655,0.161122769,0.135423889,0.240078056,0.205951111,0.39225,0.261661667,0.215616667,0.283016667,0.24158,0.25788,0.22458,0.39291,0.253695
1589,0.279726389,0.085639143,0.223096,0.160743,0.135156167,0.239481944,0.205527778,0.3909,0.261466667,0.215099167,0.282556667,0.241365,0.25776,0.22367,0.3916,0.25312
1590,0.278994352,0.085301857,0.222595,0.16061,0.1348515,0.238854444,0.204854444,0.38935,0.261128333,0.214754167,0.281656667,0.2405,0.25745,0.22341,0.39029,0.25241
1591,0.278385741,0.085046,0.221986,0.160255769,0.134421833,0.238167222,0.204181111,0.38774,0.260836667,0.214223333,0.281266667,0.24007,0.25724,0.22299,0.38934,0.251765
1592,0.27770287,0.084770429,0.221353,0.159670769,0.134033167,0.237439722,0.203500556,0.38593,0.26032,0.2137075,0.281083333,0.23916,0.25717,0.22249,0.38784,0.251625
1593,0.277024815,0.084301429,0.221019,0.159319846,0.133532,0.236746667,0.202818889,0.38435,0.259598333,0.213203333,0.280656667,0.23844,0.25717,0.22245,0.38611,0.251245
1594,0.276411204,0.083933286,0.22049,0.158824,0.132989889,0.235983056,0.202203889,0.38313,0.25911,0.2124975,0.280593333,0.23818,0.25716,0.22171,0.38457,0.25075
1595,0.275716574,0.083428286,0.219813,0.158304077,0.132619722,0.235213333,0.201508889,0.38182,0.2587,0.211894167,0.28021,0.23762,0.25698,0.22099,0.3828,0.250435
1596,0.274947407,0.082827286,0.219204,0.157915385,0.132296167,0.234433611,0.200856111,0.38045,0.258288333,0.211236667,0.279496667,0.237545,0.25629,0.22069,0.38089,0.24964
1597,0.274050926,0.082400286,0.218469,0.157421769,0.131814,0.233624722,0.20018,0.379,0.257853333,0.210493333,0.279186667,0.23703,0.25513,0.22003,0.37878,0.248955
1598,0.273242407,0.082000714,0.217868,0.156948077,0.131280667,0.232921944,0.199442778,0.37724,0.257431667,0.209778333,0.278736667,0.23603,0.25432,0.21978,0.377,0.248865
1599,0.272469352,0.081641714,0.217436,0.156482692,0.130699056,0.232184722,0.198834444,0.37576,0.256918333,0.2089725,0.278093333,0.23541,0.25337,0.2199,0.37552,0.24828
1600,0.271643889,0.081336571,0.216923,0.156004692,0.130036278,0.231386944,0.198186667,0.37387,0.256186667,0.208246667,0.277816667,0.23466,0.25285,0.21983,0.37381,0.247525
1601,0.270934167,0.081031714,0.21627,0.155488077,0.129500667,0.230588333,0.197463333,0.37222,0.255551667,0.2075325,0.277213333,0.23415,0.25288,0.21961,0.37233,0.24692
1602,0.270181667,0.080528857,0.215556,0.154727846,0.128999444,0.229767778,0.196785556,0.37123,0.254878333,0.206855,0.276246667,0.23403,0.25241,0.21947,0.37079,0.245725
1603,0.269231204,0.079923857,0.214856,0.154018923,0.128338444,0.229025,0.196033333,0.36912,0.254038333,0.2062475,0.27564,0.23347,0.25222,0.21896,0.36873,0.244655
1604,0.268369815,0.079294,0.214045,0.153475,0.127622944,0.228306667,0.195243889,0.36754,0.253396667,0.205486667,0.27501,0.232785,0.252,0.21833,0.36681,0.24397
1605,0.267534352,0.078694857,0.21322,0.152901154,0.126990222,0.227562222,0.194464444,0.36576,0.25277,0.204725833,0.274513333,0.232285,0.25149,0.21797,0.36505,0.243245
1606,0.266669722,0.078030857,0.212367,0.152412462,0.126305667,0.226827222,0.193648889,0.36311,0.25214,0.2039175,0.27442,0.23185,0.25071,0.21784,0.36329,0.24275
1607,0.265791019,0.077545286,0.211568,0.151889308,0.1257365,0.226085833,0.192817222,0.36113,0.251515,0.203100833,0.274033333,0.23121,0.2501,0.21739,0.36158,0.24206
1608,0.264931481,0.077206286,0.210669,0.151363692,0.125371389,0.225303639,0.19198,0.35975,0.251021667,0.202248333,0.273523333,0.230685,0.24905,0.21691,0.35997,0.241225
1609,0.264096667,0.076750714,0.209971,0.150758462,0.124821056,0.224593917,0.191168333,0.35803,0.250495,0.20143,0.27306,0.23,0.24858,0.2163,0.3585,0.240475
1610,0.263246389,0.076238571,0.209486,0.150051154,0.124167389,0.223939861,0.190372222,0.35652,0.250001667,0.2006075,0.272353333,0.22898,0.24866,0.21539,0.35713,0.239575
1611,0.262456111,0.075744,0.208883,0.149449462,0.123525667,0.223221528,0.189618889,0.35504,0.249348333,0.199908333,0.271883333,0.228175,0.24832,0.21488,0.35572,0.23883
1612,0.261750926,0.075212571,0.208343,0.148844923,0.122840444,0.22252975,0.188896667,0.35364,0.248716667,0.199291667,0.2716,0.22743,0.24806,0.21436,0.35448,0.23818
1613,0.261011019,0.074835429,0.207713,0.148301385,0.122151167,0.221753556,0.188162222,0.35167,0.247781667,0.1985075,0.27123,0.226635,0.24779,0.21434,0.35329,0.237855
1614,0.260184815,0.074169857,0.206873,0.147859846,0.121404333,0.220885889,0.187358889,0.34974,0.246826667,0.197988333,0.270983333,0.22622,0.24701,0.21427,0.35153,0.237095
1615,0.259351019,0.073614,0.20599,0.147428538,0.120798278,0.220130111,0.186411111,0.34812,0.246153333,0.197200833,0.2709,0.225615,0.2457,0.21398,0.34991,0.23658
1616,0.258526481,0.073105,0.204966,0.146935846,0.120175611,0.21929275,0.185645556,0.34637,0.245398333,0.196201667,0.270363333,0.22463,0.245,0.2137,0.34846,0.236615
1617,0.257824722,0.072463143,0.203985,0.146263692,0.119522389,0.218538083,0.184876111,0.34508,0.244856667,0.1954025,0.269903333,0.223985,0.2446,0.21337,0.34699,0.236235
1618,0.257156111,0.072240286,0.203205,0.145485769,0.118963056,0.217964222,0.184119444,0.34436,0.244328333,0.194511667,0.26938,0.22322,0.24367,0.21312,0.34577,0.236045
1619,0.25642537,0.072278714,0.20246,0.144867462,0.118452611,0.21740375,0.183585,0.34343,0.243746667,0.19382,0.268716667,0.22232,0.24298,0.21258,0.34459,0.235645
1620,0.255656389,0.072040143,0.202024,0.144247308,0.117889611,0.216953111,0.182886667,0.34217,0.243328333,0.193299167,0.26844,0.22188,0.24216,0.21182,0.34338,0.23443
1621,0.254854722,0.071753,0.201615,0.143763462,0.117298333,0.216435778,0.182088889,0.34075,0.242541667,0.192759167,0.268056667,0.22164,0.2413,0.21115,0.34216,0.233335
1622,0.254218704,0.071379714,0.200997,0.143481769,0.116776833,0.215819778,0.181508333,0.33962,0.241706667,0.192306667,0.26764,0.22109,0.2417,0.2105,0.34106,0.232345
1623,0.25371963,0.070738571,0.200376,0.143113846,0.116194278,0.215194639,0.180741111,0.33848,0.240976667,0.191583333,0.267476667,0.22058,0.24228,0.20993,0.34011,0.23206
1624,0.253275926,0.070417429,0.199561,0.142742308,0.115595611,0.21453275,0.180033333,0.33746,0.240283333,0.190811667,0.267113333,0.220355,0.24203,0.20998,0.3392,0.23225
1625,0.252839352,0.070204286,0.198779,0.142331462,0.115087611,0.213967944,0.179574444,0.33701,0.239931667,0.190125833,0.267036667,0.22006,0.24166,0.20972,0.33795,0.23206
1626,0.252321019,0.069794571,0.19827,0.141884308,0.114527,0.213496444,0.178966111,0.33612,0.239533333,0.1894925,0.266953333,0.220095,0.24107,0.20885,0.33677,0.232005
1627,0.251705833,0.069649429,0.197808,0.141436923,0.1139115,0.213014528,0.178549444,0.33502,0.239008333,0.189030833,0.266433333,0.220135,0.24,0.20837,0.33594,0.231415
1628,0.251042315,0.069428571,0.197487,0.141072231,0.113406722,0.212564917,0.178128333,0.33399,0.238458333,0.1885325,0.26636,0.219595,0.23939,0.20779,0.33482,0.230445
1629,0.250368704,0.069027571,0.196904,0.140818538,0.112899833,0.212186583,0.177541667,0.33263,0.237826667,0.187936667,0.2663,0.218815,0.2393,0.20695,0.33379,0.22977
1630,0.249758333,0.068782429,0.19627,0.140517615,0.1123705,0.211759389,0.177119444,0.33163,0.237306667,0.187353333,0.26626,0.217985,0.23903,0.20638,0.33279,0.22909
1631,0.249151759,0.068676,0.195441,0.140237538,0.111894444,0.211265639,0.176798889,0.33063,0.236936667,0.186660833,0.266613333,0.21651,0.23887,0.20614,0.33168,0.228325
1632,0.248624167,0.068498286,0.194894,0.139953385,0.111429722,0.210892417,0.176380556,0.3298,0.236453333,0.1861075,0.266556667,0.215865,0.23842,0.20582,0.33071,0.227885
1633,0.248218981,0.068370429,0.194489,0.139706077,0.110894667,0.210529333,0.176109444,0.32948,0.235935,0.185624167,0.266236667,0.215705,0.23784,0.20558,0.32981,0.22776
1634,0.24775713,0.068222,0.194017,0.139334308,0.110401056,0.210225222,0.175665556,0.32897,0.235385,0.185100833,0.265943333,0.21536,0.23709,0.20553,0.32905,0.227385
1635,0.247334537,0.068052286,0.193554,0.138875,0.109996667,0.210120444,0.174980556,0.32858,0.234741667,0.184585833,0.265273333,0.215385,0.23574,0.20586,0.3287,0.227145
1636,0.24678713,0.067853857,0.192993,0.138492462,0.109496389,0.209800917,0.174461111,0.32799,0.234135,0.1839875,0.264926667,0.21495,0.235,0.20554,0.32794,0.226615
1637,0.246123333,0.067625857,0.192252,0.138038769,0.1089985,0.209443444,0.173985556,0.32703,0.23351,0.183381667,0.264973333,0.21418,0.23455,0.20469,0.32717,0.225625
1638,0.245542037,0.067357286,0.191621,0.137623308,0.108455778,0.209012639,0.173439444,0.32631,0.233025,0.182833333,0.26456,0.213575,0.23438,0.20395,0.32623,0.225015
1639,0.244916944,0.067020286,0.190952,0.137280231,0.107831778,0.208427028,0.172878889,0.32579,0.23268,0.182290833,0.263876667,0.2127,0.23472,0.20267,0.32505,0.224475
1640,0.244372778,0.066826,0.190732,0.136943846,0.107224889,0.207846,0.172441667,0.32467,0.232178333,0.181706667,0.26359,0.212345,0.23478,0.20253,0.32351,0.224045
1641,0.243867222,0.066542143,0.190313,0.136572077,0.106687278,0.207379389,0.171896667,0.32372,0.23159,0.181153333,0.263196667,0.21241,0.2347,0.20211,0.32232,0.223605
1642,0.243438796,0.066226286,0.189813,0.136187077,0.106093278,0.206891333,0.171333889,0.32343,0.23117,0.180495833,0.262823333,0.212265,0.2341,0.20225,0.32137,0.223045
1643,0.242979537,0.065797429,0.18933,0.135870077,0.105689667,0.206412028,0.170968333,0.32226,0.23057,0.179824167,0.263256667,0.2121,0.23306,0.2026,0.32059,0.222555
1644,0.242298056,0.065463857,0.18863,0.135348385,0.105273722,0.2059765,0.170583889,0.32142,0.22985,0.179209167,0.263223333,0.21143,0.23206,0.20185,0.31942,0.22222
1645,0.241679907,0.065296143,0.187795,0.134643923,0.104707833,0.205423917,0.170056111,0.32137,0.229506667,0.1784875,0.26265,0.210315,0.2308,0.20148,0.31839,0.22212
1646,0.241076389,0.064995286,0.187,0.134083846,0.104195778,0.204837694,0.169509444,0.32068,0.229143333,0.177650833,0.262253333,0.20941,0.22991,0.20093,0.3175,0.22221
1647,0.240324907,0.064643571,0.186296,0.133423077,0.103591611,0.204270583,0.168848889,0.32019,0.228475,0.177014167,0.26149,0.208555,0.22959,0.19999,0.31599,0.22163
1648,0.239709352,0.064287429,0.18558,0.132883077,0.102861278,0.203544889,0.168078333,0.31982,0.228011667,0.176449167,0.261043333,0.20806,0.22919,0.19958,0.31492,0.22031
1649,0.239088426,0.063863857,0.184845,0.132567308,0.102178111,0.202856306,0.167393889,0.31879,0.227255,0.1756575,0.260783333,0.207825,0.22923,0.19913,0.31398,0.219145
1650,0.238263241,0.063366714,0.184086,0.132186615,0.101530889,0.202213056,0.166753889,0.31727,0.22621,0.1749275,0.260166667,0.20732,0.22919,0.19865,0.3126,0.218035
1651,0.237538611,0.063115,0.183355,0.131739385,0.100850333,0.20147025,0.166042222,0.31572,0.225698333,0.174109167,0.25966,0.20707,0.22839,0.19821,0.31186,0.21713
1652,0.236991204,0.062902286,0.182474,0.131224769,0.100338889,0.200824306,0.165406111,0.31475,0.225135,0.1730225,0.259073333,0.207055,0.22778,0.19784,0.31155,0.216715
1653,0.23632287,0.062466857,0.181616,0.130654538,0.099938056,0.200190139,0.164817222,0.31399,0.224585,0.172259167,0.258906667,0.20627,0.22693,0.19712,0.31064,0.216205
1654,0.235704815,0.062225857,0.181016,0.130002538,0.099407444,0.199439,0.164033889,0.31365,0.22414,0.171755,0.258853333,0.205365,0.22601,0.19641,0.30955,0.21561
1655,0.2351825,0.061848571,0.180209,0.129416077,0.098972,0.198766889,0.163335556,0.31357,0.223288333,0.171079167,0.25841,0.20462,0.22551,0.19628,0.30901,0.214875
1656,0.234526389,0.061316429,0.179404,0.129054615,0.098467556,0.198108111,0.162725,0.31295,0.222503333,0.1704225,0.258106667,0.20334,0.22485,0.1958,0.30867,0.214095
1657,0.234073796,0.061120429,0.178779,0.128653154,0.097801722,0.197406861,0.162091111,0.31229,0.221891667,0.169774167,0.257353333,0.202585,0.22478,0.19558,0.30847,0.21394
1658,0.233876389,0.060923857,0.177949,0.128135769,0.097241778,0.196773,0.161782778,0.31213,0.22138,0.169029167,0.256643333,0.202345,0.22497,0.19565,0.30914,0.2136
1659,0.233556019,0.060739286,0.177196,0.127664154,0.096701667,0.196154722,0.161307222,0.31206,0.22094,0.168400833,0.256283333,0.20205,0.2247,0.19526,0.30917,0.21314
1660,0.233221667,0.060837429,0.176503,0.12714,0.096122667,0.195578444,0.160786111,0.31262,0.2207,0.167833333,0.256156667,0.20193,0.22431,0.19431,0.30811,0.213025
1661,0.232969352,0.060669857,0.175778,0.126675615,0.095662111,0.194998694,0.160322222,0.31239,0.220415,0.1672975,0.255946667,0.20183,0.22385,0.19387,0.30836,0.212765
1662,0.232680185,0.060277286,0.175004,0.126226154,0.095276556,0.194391444,0.159785556,0.31154,0.220116667,0.166788333,0.256116667,0.20206,0.2229,0.19333,0.3094,0.21187
1663,0.232466111,0.060020143,0.17438,0.125851846,0.094926,0.193844583,0.159301667,0.31122,0.219931667,0.166406667,0.256036667,0.2016,0.22241,0.1931,0.30998,0.21151
1664,0.232438148,0.059706714,0.173818,0.125548308,0.094696389,0.193301722,0.158986667,0.31039,0.219925,0.166073333,0.25588,0.200635,0.2224,0.19339,0.3115,0.21175
1665,0.232326481,0.059444429,0.17326,0.125260308,0.094390833,0.192802361,0.158603333,0.31052,0.219775,0.165901667,0.255786667,0.200045,0.22209,0.1933,0.3121,0.21142
1666,0.232144167,0.059188429,0.172751,0.124980769,0.094092556,0.192400611,0.158165556,0.31206,0.219638333,0.166015833,0.255613333,0.19902,0.22153,0.19315,0.31149,0.21078
1667,0.23209287,0.05902,0.172274,0.124819846,0.093812667,0.192025194,0.157772778,0.31315,0.219443333,0.165945833,0.255196667,0.19882,0.22114,0.19294,0.31162,0.21058
1668,0.232123519,0.058948429,0.17194,0.124842231,0.093451722,0.191672722,0.157471111,0.31456,0.219186667,0.16591,0.25452,0.19955,0.2207,0.19243,0.31176,0.210495
1669,0.232065556,0.058934571,0.171478,0.124587923,0.093191667,0.191337722,0.157017778,0.31512,0.218941667,0.165735,0.254223333,0.199535,0.22037,0.19208,0.31233,0.210255
1670,0.232082685,0.059082857,0.17104,0.124249538,0.092983056,0.191064139,0.156472222,0.31559,0.218686667,0.165430833,0.253876667,0.19962,0.22017,0.19164,0.31355,0.21018
1671,0.232046481,0.059061429,0.170462,0.124021846,0.092922667,0.190753722,0.155945,0.31494,0.218463333,0.165103333,0.253866667,0.1993,0.22037,0.19196,0.31439,0.210025
1672,0.231723241,0.059078,0.169708,0.123523231,0.092750944,0.190371806,0.155535556,0.31365,0.218043333,0.164790833,0.25429,0.198465,0.21997,0.19144,0.31507,0.20979
1673,0.231498333,0.058767429,0.168753,0.123172846,0.092454056,0.190017722,0.155133333,0.31373,0.217568333,0.16462,0.254566667,0.198245,0.21912,0.19092,0.31552,0.209195
1674,0.231254352,0.058171286,0.16831,0.122882231,0.091991222,0.189559667,0.154769444,0.31433,0.21742,0.164469167,0.25414,0.19805,0.21821,0.19058,0.31504,0.20905
1675,0.23101787,0.057985286,0.167928,0.122495,0.091368778,0.188977556,0.15455,0.31462,0.217201667,0.1641575,0.253746667,0.197635,0.21773,0.18946,0.31511,0.2095
1676,0.230960556,0.057895429,0.167483,0.122166615,0.090859722,0.188458194,0.154045556,0.3157,0.216808333,0.1637,0.253056667,0.197215,0.21791,0.18966,0.31587,0.208725
1677,0.230690741,0.057941286,0.16727,0.121698,0.090464111,0.187937167,0.153421667,0.31622,0.21668,0.163333333,0.252083333,0.19652,0.21771,0.19001,0.31563,0.20803
1678,0.230374352,0.058211,0.166574,0.121243308,0.090059889,0.187473722,0.153033333,0.31527,0.2163,0.1629275,0.252136667,0.19599,0.2179,0.18936,0.31592,0.207565
1679,0.230088148,0.058198286,0.165679,0.120958923,0.089696056,0.187084389,0.152395556,0.31436,0.215568333,0.162366667,0.252533333,0.195765,0.21808,0.18928,0.31638,0.20646
1680,0.229671481,0.057836429,0.164995,0.120704308,0.089285778,0.186701444,0.151806667,0.31289,0.215198333,0.161865,0.2531,0.195725,0.21733,0.18863,0.31582,0.206485
1681,0.229360556,0.057263857,0.164326,0.120329923,0.088704389,0.186277028,0.151298333,0.31161,0.214723333,0.161415,0.253486667,0.19553,0.21708,0.18796,0.31595,0.20649
1682,0.228927685,0.056788143,0.163544,0.120097,0.088244444,0.1857995,0.150533889,0.31166,0.21425,0.1608225,0.252886667,0.19506,0.21621,0.1877,0.31609,0.20567
1683,0.228337037,0.056384714,0.162913,0.119822231,0.087839667,0.185287278,0.149986111,0.31173,0.214016667,0.160336667,0.25203,0.194585,0.21452,0.18665,0.31606,0.205105
1684,0.227740741,0.056138571,0.162397,0.119157385,0.087262778,0.184647333,0.149532778,0.31198,0.213518333,0.159795,0.251023333,0.19386,0.21372,0.18547,0.31576,0.20454
1685,0.226998426,0.056077714,0.161687,0.118726538,0.086755889,0.184060472,0.149068889,0.31162,0.213021667,0.1590775,0.250206667,0.19321,0.21309,0.18436,0.31455,0.20385
1686,0.226417037,0.055701714,0.161054,0.118377769,0.086234833,0.183471833,0.148699444,0.31063,0.212473333,0.158553333,0.249986667,0.192925,0.21276,0.18361,0.31353,0.203285
1687,0.226069259,0.055462714,0.160385,0.117835154,0.085734167,0.182906083,0.148095556,0.31059,0.21176,0.157933333,0.24965,0.19235,0.21301,0.18416,0.31232,0.20285
1688,0.225669259,0.055215143,0.159688,0.117758385,0.085271111,0.182556139,0.147366111,0.31025,0.211273333,0.157323333,0.249336667,0.1915,0.21272,0.18493,0.31166,0.20203
1689,0.225218519,0.054649286,0.159007,0.117635,0.084786111,0.182119028,0.146706111,0.30998,0.210828333,0.15671,0.249003333,0.19084,0.21227,0.18423,0.31177,0.201335
1690,0.224712593,0.054525143,0.158212,0.117089923,0.084314889,0.181626194,0.146041111,0.30983,0.210191667,0.155801667,0.24841,0.19009,0.21172,0.18396,0.31104,0.20137
1691,0.223925833,0.054587857,0.157651,0.11678,0.083819889,0.181166361,0.145459444,0.30837,0.20956,0.1549975,0.24826,0.189175,0.21032,0.18383,0.30996,0.20086
1692,0.223143241,0.054567857,0.156913,0.116240615,0.083485667,0.180617139,0.144999444,0.30742,0.208938333,0.154239167,0.248236667,0.18902,0.20929,0.18237,0.30865,0.200125
1693,0.222668981,0.054534571,0.156049,0.115526692,0.083113278,0.180024278,0.144358333,0.30713,0.208301667,0.1534275,0.248206667,0.189165,0.20876,0.18194,0.3077,0.19939
1694,0.222107593,0.054328714,0.155398,0.115112923,0.082623167,0.179513278,0.143706111,0.3067,0.207725,0.152815,0.247913333,0.18874,0.20795,0.18144,0.30695,0.198735
1695,0.221605185,0.053775571,0.154872,0.114960769,0.082065778,0.179145806,0.143003333,0.30696,0.207288333,0.152358333,0.2474,0.18827,0.20723,0.18038,0.30656,0.198
1696,0.221104815,0.053438143,0.154206,0.114614769,0.081452667,0.178617306,0.142393889,0.30669,0.206743333,0.151826667,0.246803333,0.187475,0.2069,0.18003,0.30614,0.197335
1697,0.220517593,0.053258857,0.153701,0.114360538,0.080626778,0.178006444,0.141717222,0.30578,0.206073333,0.1515,0.24573,0.185785,0.20664,0.18085,0.30577,0.19653
1698,0.220091574,0.052978286,0.15302,0.113993692,0.080131222,0.177454111,0.141127778,0.30518,0.205556667,0.150989167,0.245473333,0.184995,0.20612,0.18069,0.30569,0.19613
1699,0.21983213,0.052674571,0.152088,0.113482692,0.079754667,0.176756889,0.140665556,0.30433,0.205151667,0.1502975,0.24594,0.18449,0.20576,0.18045,0.30628,0.19579
1700,0.21947287,0.052409857,0.151446,0.113043538,0.079414722,0.176264583,0.140090556,0.30399,0.204656667,0.149765833,0.245713333,0.18412,0.20532,0.18007,0.30636,0.19526
1701,0.219148519,0.051859143,0.15087,0.112591385,0.079284667,0.175934639,0.139486667,0.30423,0.204215,0.149171667,0.24539,0.184675,0.20437,0.1787,0.30609,0.195495
